"__H.","__K.","__Masukawa","__Miyake","__N.","__Shirouzu","__Yuasa","Aakhus__Mark","Agostini__Alessandra","Alexander__Christine","Amelung__Chris","Amelung__Christopher_J.","Ananny__Mike","Andersen__Hans_H._K.","Andersen__Verner","Andrade__Adja","Andrews__Gail","Arias__Ernesto","Armitt__Gillian","Arnseth__Hans_Christian","Avouris__N.M.","Baggetun__Rune","Bannon__Liam_J.","Barab__Sasha","Bargeron__David","Barron__Brigid","Barthès__Jean-Paul","Bayon__Victor","Beardon__Colin","Beck__Robert_J.","Beer__Martin","Bekerman__Zvi","Blake__Canan","Bleek__Wolf-Gideon","Bordini__Rafael","Borning__Alan","Bortolozzi__Flávio","Bos__Nathan","Bourguin__Grégory","Brecht__John","Brown__Richard_S.","Bruckman__Amy","Bruckman__Amy_S.","Brunier__Philippe","Brush__A.J._Bernheim","Burd__Leo","Burns__Mary","Canny__John","Carlson__Adam","Carroll__Karen","Caspar__Franz","Cassell__Justine","Chapman__Robbin","Cheesman__Robin","Cheng__Britte","Cherry__Gina","Chung__Mark","Clark__Douglas_B.","Cockburn__Andy","Corbit__Margaret","Curtis__Michael","Daily__Ryan","Dawabi__Peter","de_Laat__Maarten","de_los_Angeles_Constantino-González__María","de_Oliveira__Flavio_Moreira","DeBonte__Austina","Derry__Sharon_J.","DeVarco__Bonnie","DiGiano__Chris","Dillenbourg__Pierre","Dimitracopoulou__A.","Dimitriadis__Y.","Dimock__Vicki","Divitini__Monica","Dobson__Mike","Doubler__Sue","Dunlap__Joanna_C.","Eales__R._T._Jim","Edelson__Daniel_C.","Eden__Hal","Ehn__Pelle","Eleuterio__Marco_A.","Elliott__Dean_M.","Ellis__Jason_B.","Empinotti__Vanessa","Engeström__Ritva","Engeström__Yrjö","Erkens__Gijsbert","Ertl__Bernhard","Espinosa__Linda","Farrell__Rob","Feger__Stephanie","Ferraris__Christine","Fidas__C.","Fischer__Frank","Fischer__Gerhard","Fishman__Barry","Fjuk__Annita","Fournier__Janice","Funaoi__Hideo","Furugori__Nobuko","Fusco__Judith","Garrachón__I.","Gaßner__Katrin","Gill__Zann","Glaser__Daniel","Golan__Ravit","Gómez__E.","Gomez__Louis","Gomez__Louis_M.","Gonzalez__Carlos_Enrique","Gorman__Andrew","Gottdenker__Joshua_S.","Gray__James","Green__Sharon","Greer__Jim","Grudin__Jonathan","Gupta__Anoop","Guribye__Frode","Guzdial__Mark","Haake__Jörg_M.","Haas__David","Hakkarainen__Kai","Häkkinen__Päivi","Hall__Tony","Halloran__John","Hashizume__Hiromichi","Hay__Kenneth_E.","Hedestig__Ulf","Heilesen__Simon_B.","Hermann__Fabian","Hewitt__Jim","Hinrichs__Elke","Hmelo-Silver__Cindy_E.","Hoadley__Christopher_Plekss","Holloway-Attaway__Lissa","Holmer__Torsten","Holst__Shirley","Hong__Ran-Young","Hooi__Chit_Meng","Hoppe__H._Ulrich","Hoppe__H.U.","Hoppe__Ulrich","Horenczyk__Gabriel","Hübscher-Younger__Teresa","Hudson__James_M.","Hundhausen__Chris","Hundhausen__Christopher_D.","Hunt__Earl","Hunter__Sheila","Huntley__Martin","Husted__Justin","Iivonen__Marjut","Iles__Alastair","Illmann__Torsten","Ilomäki__Liisa","Inagaki__Shigenori","Inkpen__Kori_M.","Janetzko__Dietmar","Janneck__Michael","Jansen__M.","Jaques__Patrícia","Jaques__Patricia_Augustin","Järvelä__Sanna","Jaspers__Jos","Jensen__Carlos","Jermann__Patrick","Johnson__Brian_R.","Johnson__Gabe","Joiner__Richard","Jonassen__David","Jondahl__Silje","Jung__João","Kafai__Yasmin_B.","Kali__Yael","Kam__Matthew","Kanselaar__Gellof","Kaptelinin__Victor","Karlgren__Klas","Kehoe__Colleen_M.","Keselman__Alla","Kim__Beaumie","Kim__Janet","Kirschner__Paul","Kligyte__Giedre","Klopfer__Eric","Kolodner__Janet_L.","Komis__V.","Konomi__Shin’ichi","Koyle__Susan_Bagley","Krajcik__Joseph","Krange__Ingeborg","Kuhn__Deanna","Kusunoki__Fusako","Kyza__Eleni_A.","Laffey__James_M.","Lahti__Henna","Lakkala__Minna","Lallimo__Jiri","Lally__Vic","Larsen__Anniken","Larsson__Josef","Leinonen__Teemu","Lesgold__Alan","Ligorio__Maria_Beatrice","Lindgren__Robb","Lingnau__Andreas","Linn__Marcia","Lipponen__Lasse","Liu__Kristina","Löhner__Simone","Luchini__Kathleen","Ludvigsen__Sten","Lundby__Knut","Lutgens__Gaby","MacKinnon__Kimberley_A.","Madigan__David","Mäkitalo__Kati","Malmborg__Lone","Mambrey__Peter","Mandl__Heinz","Mandryk__Regan_L.","Marcos__J._A.","Marshall__Sue_K.","Martel__Christian","Martin__Caitlin","Martínez__A.","Mather__Mary_Anne","Matsuura__Kenji","McConnell__David","Menchaca__Marylu","Minstrell__Jim","Moher__Tom","Mørch__Anders","Mühlenbrock__M.","Mühlpfordt__Martin","Murayama__Isao","Murphy__Richard","Musser__Dale_R.","Nakayama__Hayashi","Narayanan__N._Hari","Neale__Helen","O’Neill__Jacki","O’Neill__Kevin","O’Shea__Tim","Obermeyer__Gary","Ochi__Youji","Oden__Gary","Ogata__Hiroaki","Olson__Judy","Oshima__Jun","Oshima__Ritsuko","Osipovich__Alex","Ott__David","Owensby__JaKita_N.","Patton__Charles","Pea__Roy","Pengelly__Michael","Penuel__William_R.","Pfister__Hans-Rüdiger","Pipek__Volkmar","Plugge__Leo","Polin__Linda","Poole__Melissa_J.","Prangsma__Maaike","Puntambekar__Sadhana","Quintana__Chris","Reimann__P.","Reiser__Brian_J.","Reiserer__Markus","Remidez__Herbert","Resta__Paul","Resta__Paul_E.","Rick__Jochen","Roberts__Eric","Robins__Jenny","Rogers__Yvonne","Rohde__Markus","Ross__Michael","Rubia__B.","Rubin__Andee","Rummel__Nikol","Ryokai__Kimiko","Salo__Piritta","San_Chee__Yam","Sato__Hirotaka","Scaife__Mike","Scanlon__Eileen","Scharff__Eric","Schornstein__Katrin","Schwarz__Jennifer","Scott__Stacey_D.","Sears__David","Seitamaa-Hakkarainen__Pirita","Sheingold__Karen","Shelly__Barbara","Shrader__Greg","Siegel__Marcelle","Sime__Julie-Ann","Simons__Robert-Jan","Singley__Mark_K.","Skov__Birgit_G.","Slack__Frances","Slater__Anita","Slotta__James_D.","Smith__Peter_J","Smith__Randall_B.","Smith__Swee_Noi","Smørdal__Ole","Solheim__Ivar","Soller__Amy","Soloway__Elliot","Spada__Hans","Specht__Marcus","Stahl__Gerry","Stampen__John","Stanton__Danaë","Steinkuehler__Constance_A.","Stevens__Reed","Stylianou__Agnes","Sugimoto__Masanori","Suntio__Arja","Suthers__Dan","Suthers__Daniel","Suthers__Daniel_D.","Suzuki__Hideyuki","Svensson__Lars","Takenaka__Makiko","Talamo__Alessandra","Tanimoto__Steven","Tatar__Deborah","Team__and_the_STEP","Thol__Rene","Tholander__Jakob","Thomsen__Mia_Cudrio","Thomson__Craig","Tinto__Patricia","Tolsby__Håkon","Troendle__Pamela","Turns__Jennifer","Underwood__Jody","van_Aalst__Jan","van_Joolingen__Wouter","Vaucelle__Catherine","Vermunt__Jan","Vicari__Rosa","Vicari__Rosa_Maria","Virtanen__Otso","Wagner__Tracey","Waingankar__Neera","Walker__Brandy","Wang__C._Y._Janey","Wasson__Barbara","Wastell__David_Martin_Hasan_Al-Matrouk_David","Weber__Michael","Weinberger__Armin","Wessner__Martin","Wiebe__Janyce","Williams__Kimberley_P.","Won__Markus","Woodruff__Earl","Woods__David_K.","Wright__Tim","Wu__Amy_S.","Yamaguchi__Etsuji","Yamaguchi__Ryoko","Yano__Yoneo","Yarnall__Louise","Yoon__So-Yeon","Yoon__Susan","Zapata-Rivera__Juan-Diego","Zumbach__J."
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
