"Abi-El-Mona__Issam","Abrahamson__Dor","Ackerman__Mark","Aemilian__Hron","Alavez__Mabel","Amaya__Meredith_M.","Anderson__Janice","Anthony__Holly_Garrett","Apedoe__Xornam","Ash__Doris","Atkins__Leslie","Atukpawu__Grace","Azevedo__Roger","Azeveo__Roger","Bannon__Liam","Barnett__Michael","Barron__Brigid","Baylor__Amy","Baylor__Amy_L.","Beals__Laura","Beers__Pieter_Jelle","Bell__Philip","Bers__Marina","Best__Rachel","Bétrancourt__Mireille","Beyer__Carrie","Bielaczyc__Katerine","Black__John","Black__John_B.","Blair__Kristen_Pilner","Blake__Peter","Blikstein__Paulo","Block__Martin","Booker__Angela","Boshuizen__Henny_P.A.","Braasch__Jason","Brandt__Carol_B.","Bransford__John","Brem__Sarah","Bricker__Leah_A.","Brockmann__Damien","Bromme__Rainer","Bruckman__Amy","Brush__Thomas","Buckley__Barbara","Burgos__Daniel","Cakir__Murat","Cammack__Dana_W.","Canty__Reality_S.","Carberry__Adam","Castelli__Darla_M.","Catrambone__Richard","Cejka__Erin","Chan__Margaret_S.","Chang__Hsin-Yi","Charles__Elizabeth_S.","Chau__Clement","Chen__Fei-Ching","Cherniavsky__John_C.","Chernobilsky__Ellina","Ching__Cynthia_Carter","Chinn__Clark","Chiu__Grace","Chmiel__Marjee","Chung__Mark","Ciolfi__Luigina","Clark__Douglas","Clegg__Tamara","Clegg__Tamara_L.","Collins__Allan","Collins__Allan_M.","Confrey__Jere","Cook__Eric","Cook__Ruth_Gannon","Copman__Sandra","Corbett__Albert","Cress__Ulrike","Cromley__Jennifer","Cullen__Theresa_A.","Culp__Katherine_McMillan","Danish__Joshua","Davis__Elizabeth","Davis__Joan","DeGennaro__Donna","Derry__Sharon","Derry__Sharon_J.","Desai__Shiu","Di_Blas__Nicoletta","Dillenbourg__Pierre","diSessa__Andrea","diSessa__Andrea_A.","Dogan__Enis","Dong__Yifei","Drake__Corey","Dreon__Oliver","Duncan__Ravit_Golan","Earle__Janice","Edelson__Daniel","Ellenbogen__Kirsten","Erkens__Gijsbert","Ertelt__Anna","Ertl__Bernhard","Evans__Ellen_M.","Fairweather__Peter","Felix__Friedrich","Fernaues__Ylva","Ferris__Kieran","Fields__Deborah","Fischer__Frank","Fishman__Barry","Floyd__Randy","Foo__Seau_Yoon","Forte__Andrea","Frank__Kenneth_A.","Friling__Dina","Gallagher__Paul","Galmbacher__Matthias","Gane__Brian_D.","Gardner__Christina","Gardner__Christina_M.","Ge__Xun","Gibson__Faison","Gijselaers__Wim","Gobert__Janice","Godbole-Chaudhuri__Pragati","Goldenberg__Lauren_B.","Goldman__Shelley","Goldman__Susan_R.","Goldstone__Robert","Gomez__Louis","Gotwals__Amelia","Gravel__Brian","Graves__Ingrid","Greene__Jeffrey","Greeno__James_G.","Grotzer__Tina","Gurlitt__Johannes","Hackbarth__Alan_J.","Hagler__Debra","Hakkarainen__Kai","Hall__Tony","Halverson__Richard","Hamilton__Eric","Hansen__Miriam","Harada__Violet","Hatfield__David","Hauser__Sabine","Hegedus__Stephen","Heimlich__Michael","Henson__Shelley","Herman__Phillip","Hester__Waverely","Heuer__Dieter","Hickey__Daniel_T.","Hickey__Nora","Higgenbothem__Thomas","Higginbotham__Thomas","Hmelo-Silver__Cindy","Hmelo-Silver__Cindy_E.","Hoadley__Christopher","Hofman__Neil","Honda__Sandra","Hong__Saahoon","Hoppe__Ulrich","Horwitz__Paul","Hsi__Sherry","Huang__Kun","Hug__Barbara","Hung__Wei-Chen","Hur__Jung_Won","Hutchison__Paul","Izsák__Andrew","Jabbour__Amanda","Jackson__Kristi","Jacobson__Michael_J.","Janssen__Jeroen","Jaspers__Jos","Jencunas__Deborah","Jiang__Huo-Ming","Job-Sluder__Kirk","Joseph__Diana","Kafai__Yasmin","Kafai__Yasmin_B.","Kalathil__Radha","Kale__Ugur","Kanselaar__Gellof","Kanter__David","Kapur__Manu","Karkin__Sabina","Karsten__H._Hammer","Ke__Fengfeng","Kelly__Kristin","Kenyon__Lisa","Keren-Kolb__Elizabeth","Kim__Bosung","Kim__ChanMin","Kim__Yanghee","King__Paul","Kinzer__Charles","Kinzer__Charles_K.","Kirschner__Paul_A.","Kirshner__Ben","Klahr__David","Klopfer__Eric","Knoop__Peter","Kohen-Vacs__Dan","Kolodner__Janet","Kolodner__Janet_L.","Koper__Rob","Koschmann__Timothy","Kosonen__Kari","Koziol__Renee","Krajcik__Joseph","Kramer__Christopher_W.","Krause__Ann","Kubitskey__Beth","Kuhn__Leema","Kuhn__Markus","Lakkala__Minna","Lam__Richard_B.","Landy__David","Leahy__Kelly","Lee__Hee-Sun","Lee__Joey","Lee__Joseph","Lee__Silvia_Wen-Yu","Lee__Soo-Young","Lee__Tiffany","Lee__Tiffany_R.","Lee__Victor","Lee__Yew-Jin","Lee__Yu-Wei","Leonard__Mary","Lesgold__Sharon","Lesh__Richard","Levias__Sheldon","Lewison__Mitzi","Li__Junlei","Lim__Jung","Lim__Wei_Ying","Lin__Hsien-Ta","Lin__Xiaodong","Lindgren__Robb","Linn__Marcia","Lippitsch__Stefan","Lippman__Jordan","Liu__Lei","Lockard__James","Lohnes__Sarah","Looi__Chee-Kit","Looi__Chee_Kit","Luft__Ilana","Lurie__Nicholas","Lyons__Leilah","M.__William","MacWhinney__Brian","Mancy__Rebecca","Mandl__Heinz","Mansfield__Amie","Manzey__Christine","Marathe__Surabhi","Markkanen__Hannu","Martell__Sandra_Toro","Martin__Caitlin","Martin__Lee","Marulis__Loren_M.","Mastov__Olga","Mathur__Ashima","May__David","McCaffrey__Corey","McCandliss__Bruce","McCarthy__Laurie","McCombs__Michelle","McDonald__Scott","McKnight__Douglas","McNamara__Danielle","Mercier__Emma","Mertl__Veronique","Mestre__Jose","Metcalf__Shari","Millner__Amon","Millwood__Kelli","Misic__Mark_M.","Miyata__Yoshiro","Moher__Tom","Molinari__Gaëlle","Moos__Daniel","Motes__Michael_A.","Mouza__Chrystalla","Mühlpfordt__Martin","Mulhern__Ruth","Muukkonen__Hanni","Nagarajan__Anandi","Narayanan__Hari","Nasir__Na'ilah_Suad","Nathan__Mitchell","Newton__Erica_L.","Nikleia__Eteokleous","Norris__Cathleen","Nueckles__Matthias","O'Connor__Kathleen","O'Reilly__Tenaha","O’Donnell__Angela","Okita__Sandra","Orrill__Chandra_Hawley","Osment__Matthew","Ozuru__Yasuhiro","Palincsar__Annemarie","Parnafes__Orit","Pea__Roy","Pellegrino__James","Penuel__William","Penuel__William_R.","Peppler__Kylie","Peppler__Kylie_A.","Pieschl__Stephanie","Piety__Philip","Pinkard__Nicole","Pitts__Virginia","Ploetzner__Rolf","Poggi__Caterina","Polman__Joseph_L.","Portsmore__Merredith","Pugh__Kevin","Puntambekar__Sadhana","Quintana__Chris","Quintana__Christopher","Rader__Felicia","Raineri__Gina","Ranney__Michael","Ray__Lillian_S.","Raz-Fogel__Nohar","Rebete__Cyril","Reeve__Suzanne","Reeves__Thomas","Reid__Norman","Reimer__Todd","Reimer__Todd_C.","Reiser__Brian","Reiser__Robert","Renkl__Alexander","Renninger__K._Ann","Resnick__Mitchell","Rinne__Luke","Rivet__Ann_E.","Robinson__Cecil","Rogers__Chris","Ronen__Miky","Rosca__Camelia","Roschelle__Jeremy","Rose__Ken","Rose__Sage","Rosen__Joseph","Rosenberg-Kima__Rinat_B.","Rowe__Michael","Rummel__Nikol","Russ__Rosemary","Russell__Donna","Ruvalcaba__Omar","Sabelli__Nora","Sadler__Troy_D.","Sampson__Victor","Samson__Perry","Sanchez__Christopher_A.","Sanchez__Lenny","Sangin__Mirweis","Sarmiento__Johann","Sawyer__R._Keith","Scardamalia__Marlene","Schatz__Colin","Scheintaub__Hal","Schneider__Rebecca","Schunn__Christian_D.","Schwartz__Daniel","Schwartz__Daniel_L.","Sears__David","Seitamaa-Hakkarainen__Pirita","Shaffer__David_Williamson","Shapiro__Benjamin","Shechtman__Nicole","Shen__Ji","Sherin__Bruce","Shin__Namsoo","Shumar__Wesley","Silk__Eli_M.","Sinclair__Grant","Singleton__Ernise","Singley__Mark_K.","Skaalvik__Einar_M.","Skaalvik__Sidsel","Smith__Garrett_W.","So__Hyo-Jeong","Soloway__Elliot","Son__Ji","Songer__Nancy","Spada__Hans","Squire__Kurt","Squire__Kurt_D.","Stahl__Elmar","Stahl__Gerry","Staszowski__Kevin","Stegmann__Karsten","Steinkuehler__Constance","Stevens__Reed","Stevens__Scott","Stewart__Victoria","Stieff__Mike","Sullivan__Florence","Suthers__Daniel","Svarovsky__Gina_Navoa","Svihla__Vanessa","Sylvan__Elisabeth","Tan__Seng-Chee","Taylor__Roger","Teasley__Stephanie","Teasley__Stephanie_D.","Thaden-Koch__Tom","Tholander__Jakob","Thompson__Mark","Tinker__Robert","Turner__Jeannine_E.","Turniansky__Bobbie","Ueda__Nobuyuki","Ulrich__Harry","Underwood__Jody_S.","Uotila__Minna","Uttal__David_H.","van_de_Sande__Carla","van_der_Pluijm__Ben","van_Nimwegen__Christof","van_Oostendorp__Herre","Varma__Sashank","Vattam__Swaroop","Voiklis__John","Vye__Nancy","Wagner__Angela","Wagner__Joseph","Walker__Joan","Wang__Kevin","Wang__X._Christine","Wang__Yan","Weimar__Stephen","Weinberger__Armin","Wendel__Daniel","Wessner__Martin","Wexler__Dara","Whitehair__Emily","Wichmann__Astrid","Wilensky__Uri","Wiley__David","Wiley__Jennifer","Williams__Oriana","Williams__Oriana_J.","Williams__Robert_F.","Wilsman__Margaret_J.","Winters__Fielding","Winters__Fielding_I.","Wolf__Tracee_Vetting","Wortham__Donald","Yamaguchi__Ryoko","Yardi__Sarita","Yeo__Jennifer","Yerasimou__Theano","Yew__Jude","Yoon__Susan","Young__Michael","Yukawa__Joyce","Zapata__Diego","Zemel__Alan","Zheng__Dongping","Zheng__Jinjie","Zimmerman__Heather_Toomey","Zinkowski__John","Zuckerman__Oren","Zuiker__Steven_J."
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
