"_","Aboulafia__Annette","Abrahamson__Dor","Acholonu__Ugochi","Ainsworth__Shaaron","Aleahmad__Turadg","Aleven__Vincent","Alterman__Richard","Amurao__Frances","Anderson__Kate","Andriessen__Jerry","Anjewierden__Anjo","Antonietti__Alessandro","Aprea__Carmela","Arici__Anna","Arvaja__Maarit","Asterhan__Christa","Austin__Kimberly","Avouris__Nikolaos","Azevedo__Flavio","Babson__Andrew","Bailenson__Jeremy","Baillé__Jacques","Baker__Michael","Bakker__Arthur","Barab__Sasha","Barnett__Mike","Barron__Brigid","Barton__Angela_Calabrese","Bastiaens__Theo_J.","Batchelor__Heather","Baumeister__Antonia","Beijersbergen__Michiel_J.","Bell__Philip","Bernard__Francois-Xavier","Bhanot__Ruchi","Bizer__Barbara","Blavier__Adélaïde","Blikstein__Paulo","Bodemer__Daniel","Bodner__George","Bordages__Jacques","Borko__Hilda","Boshuizen__Henny_P._A.","Bowyer__Jane","Braasch__Jason","Bradler__Pia","Bransford__John_D.","Brett__Clare","Bricker__Leah","Brickhouse__William_Sandoval_Nancy","Briggs__Kristen","Bromme__Rainer","Brown__Rachael","Bruckman__Amy","Brunaud-Vega__Victor","Brünken__Roland","Buckland__Luke","Buda__Marie","Buder__Jürgen","Cagiltay__Kursat","Cahill__Clara","Cakir__Murat","Carlone__Heidi","Cassell__Justine","Cavallo__David","Chai__Ching_Sing","Chan__C.K.K.","Chan__Carol","Chan__Tak-Wai","Chang__Hsin-Yi","Chen__Gaowei","Chen__Mark","Chen__Wenli","Cheng__Hercy","Chi__Michelene","Chin__Chee_Kuen","Chinn__Clark","Chiu__Jennifer","Chiu__Ming_Ming","Chung__Tze_Min","Clarebout__Geraldine","Clark__Douglas","Clarke__Jody","Coens__Joke","Coffey__Janne","Cook__Melissa","Corbel__Annie","Corliss__Stephanie","Cornelius__Lindsay","Cress__Ulrike","Crook__Charles","Cuevas__Haydee_M.","D’Angelo__Cynthia","Dahlström__Anders","Daily__Shaundra","Daly__Shanna","Damsa__Crina","Davaris__Athanassios","Davenport__Jodi","Davis__Elizabeth","Davis__Joan_M.","De_Jong__Ton","Dehler__Jessica","Delgado__Cesar","Demeter__Marylee","Deng__Feng","Derry__Sharon","DeVane__Ben","Dieckmann__Peter","Dillenbourg__Pierre","Diller__Kenneth","Ding__Ning","DiSessa__Andrea","Diziol__Dejana","Dodge__Tyler","Dolmans__Diana","Dowell__John","Downton__Micheal","Drane__Denise","Dukas__Geordie","Duncan__Ravit","Durga__Shree","Duschl__Richard","Dyke__Gregory","Eagle__Sarah","Edelson__Daniel","Eilam__Billie","Elby__Andy","Eldar__Osnat","Elen__Jan","Engelmann__Tanja","Engle__Randi","Enriquez__Judith","Enyedy__Noel","Erkens__Gijsbert","Esterman__Nir","Esteves__Micaela","Eugene__Wanda","Evans__Michael_A.","Eylon__Bat-Sheva","Facer__Keri","Fastré__Greet","Feinstein__Noah","Fields__Deborah","Finkelstein__Russell_Schwartz_Heather","Fiore__Stephen","Fiotakis__Georgios","Fischer__Frank","Fischer__Martin","Fishman__Barry_J.","Foo__Seau_Yoon","Forssell__Karin","Forte__Andrea","Fujita__Nobuko","Gallagher__Lawrence_P.","Games__Ivan_Alex","Gao__Ping","Garrison__Lari","Gawel__Drue","Gaydos__Matthew","Ge__Xun","Gee__James_Paul","Geier__Susan","Geisler__Sandra","Gemballa__Sven","Gerard__Libby","Gerde__Cheryl","Gerjets__Peter","Geronimi__Alix","Gervais__Fernand","Gijlers__Hannie","Gijselaers__Wim","Gilge__Anja","Girandot__Jean-Jacques","Glasson__George_E.","Goldman__Susan","Gomez__Kimberley","Gomez__Louis","Gorges__Torie","Gray__Steven","Green__Andrew","Gresalfi__Melissa","Gressick__Julia","Gruwel__Saskia_Brand_-","Guevara__Talia","Gupta__Ayush","Gweon__Gahgene","Hagedorn__Eric","Hakkarainen__Kai","Hamilton__Eric","Hammer__David","Han__In_Sook","Harrell__Sneha_Veeragoudar","Harrer__Andreas","Harrison__Steve","Hatfield__David","Hay__Kenneth","Hayes__Elisabeth","Hayes__Tracy","Hegedus__Stephen","Helak__John","Herman__Phillip","Hesse__Friedrich","Hever__Rakheli","Hickey__Daniel","Hilbert__Tatjana","Hmelo-Silver__Cindy","Hoadley__Christopher","Holden__Christopher","Holz__Johannes","Homer__Bruce","Hong__Huang-Yao","Honwad__Leslie_R._Herrenkohl_Sameer","Honwad__Sameer","Hoppe__Ulrich","Hornsby__Giulia_Gelmini","Houle__Meredith","Howe__Christine","Hoyles__Celia","Hübner__Sandra","Hug__Barbara","Hurford__Andrew","Hurme__Tarja-Riitta","Hyo-Jeong__So","Ilomäki__Liisa","Imhof__Birgit","Inagaki__Shigenori","Ingram-Goble__Adam","Ingram-Goble__Melissa_Gresalfi._Adam","Inkinen__Mikko","Jacobson__Michael","Jan__Mingfong","Janssen__Jeroen","Jarodzka__Halszka","Järvelä__Sanna","Jeong__Heisawn","Jocuns__Andrew","Johri__Aditya","Jonker__Vincent","Jordan__Rebecca","Jordan__Trace","Joshi__Mahesh","Jossberger__Helen","Jucks__Regina","Kafai__Yasmin","Kahrimanis__George","Kali__Yael","Kanselaar__Gellof","Kanter__David","Kapur__Manu","Karlgren__Klas","Kent__Phillip","Kershaw__Trina","Ketelhut__Diane_Jass","Kim__Beaumie","Kim__Kibum","Kim__Minchi","Kimmerle__Joachim","Kinzer__Charles_K.","Kirschner__Femke","Kirschner__Paul","Klahr__David","Klopfer__Eric","Koedinger__Kenneth","Kolikant__Yifat_Ben-David","Kollar__Ingo","Kollias__Vassileios","Kolodner__Janet","Kopp__Veronika","Korbak__Christine","Kosonen__Kari","Kostons__Danny","Krajcik__Joseph","Krakowski__Moshe","Kraut__Robert","Krisler__Brian","Kumar__Rohit","Kumpulainen__Kristiina","Kusunoki__Fusako","Laferriere__Therese","Laine__Kaarina","Lakkala__Minna","Lam__Ivan","Lancaster__Juliana_A.","Larusson__Johann","Laster__Thomas","Lau__Matty","Lauhon__Lincoln","Law__Nancy","Lawless__Kimberly_A.","Lee__Akili","Lee__Hee-Sun","Lee__Hyo_Jeong_So_June","Lee__Joey","Lee__Judy_Lai_Har","Lee__June","Lee__Soo-Jin","Lee__Tiffany","Lee__Victor","Leimberer__Jennifer","Leinhardt__Gaea","Levias__Sheldon","Levin__Dan","Levin__Mariana","Levy__Sharona_T","Light__Gregory","Lim__Miyoun","Lin__Xiaodong","Lin__Xiuqin","Linn__Marcia","Lippman__Jordan","Liu__Lei","Lohani__Vinod","Lonka__Kirsti","Looi__Chee-Kit","Lopez-Prado__Bladimir","Lossman__Hans","Louca__Loucas","Luehmann__April","Luengo__Vanda","Lund__Andreas","Lund__Kristine","Madrid__R.Ignacio","Maloney__John","Malopinsky__Larissa","Manches__Andrew","Manning__Flori","Markauskaite__Lina","Marley__Scott","Martell__Sandra","Martin__Caitlin_Kennedy","Martin__John","Martin__Lee","Martin__Taylor","Marzin__Patricia","Mason__Thomas","Mathews__James","Matos__Anastasios","Matuk__Camillia","Matzel__Sandra","Maunders__Susan","McDonald__Scott","McElhaney__Kevin","McInnis__Brian","McLeese__Michelle","Medina__Richard","Meier__Anne","Melguizo__Mari_Carmen_Puerta","Menekse__Muhsin","Merenluoto__Kaarina","Merritt__Joi","Mertl__Veronique","Messina__Richard","Miller__Diane","Milne__Catherine","Miratrix__Luke","Mitchel__Resnick","Mizoguchi__Hiroshi","Moher__Tom","Molinari__Gaëlle","Mørch__Anders","Moreno__Roxana","Morgado__Leonel","Moskaliuk__Johannes","Munnich__Edward","Muukkonen__Hanni","Nacu__Denise","Nash__Padraig","Natalie__Rusk","Neitola__Marita","Nelson__Brian","Neville__David","Newstetter__Wendy","Ng__Foo_Keong","Nguyen__Phi_D.","Nokes__Timothy","Norton__Marleigh","Noss__Richard","Nückles__Matthias","Nuessli__Marc-Antoine","Nulty__Aran","O’Mahony__Timothy","O’Malley__Claire","Oehl__Michael","Okita__Sandra","Opfermann__Maria","Orrill__Chandra","Orth__Cordula","Oshima__Jun","Oshima__Ritsuko","Osman__Gihan","Overdijk__Maarten","Ozuru__Yasuhiro","Paas__Fred","Paavola__Sami","Pal__Joyojeet","Palonen__Tuire","Pardijs__Mirjam","Park__Eun_Jung","Parnafes__Orit","Pathak__Suneeta","Paus__Elisabeth","Pellegrino__James","Penuel__William","Peppler__Kylie","Perkins__Kristen","Perry__Judith","Peters__Vanessa","Petrosino__Anthony","Pfeiffer__Vanessa","Pfister__Hans-Rüdiger","Phillips__Rachel","Pierroux__Palmyre","Pierson__Jessica","Pieschl__Stephanie","Pinkard__Nichole","Plass__Jan_L.","Pluta__William","Polman__Joe","Ponzer__Sari","Porsch__Torsten","Poyas__Yael","Prakken__H","Prangsma__Maaike","Price__Aaron","Puroila__Mari","Quintana__Chris","Radinsky__Josh","Rafanan__Ken","Raje__Sonali","Rall__Marcus","Ranney__Michael","Rasmussen__Ingvill","Redish__Edward_F.","Reeve__Suzanne","Reimann__Peter","Reiser__Brian","Renkl__Alexander","Richter__Christoph","Rienties__Bart","Rinne__Luke","Roberts__Sharla","Rogers__Maryanna","Ronen-Fuhrmann__Tamar","Ronen__Miky","Roschelle__Jeremy","Rose__Carolyn","Rose__Ken","Rosenbaum__Eric","Rummel__Nikol","Rummer__Ralf","Russ__Rosemary","Ryan__Michael","Saalasti__Merja","Salden__Ron","Salen__Katie","Salmela-Aro__Katariina","Salonen__Pekka","San_Chee__Yam","Sandford__Richard","Sangin__Mirweis","Sarmiento-Klapper__Johann","Satwicz__Thomas","Savelsbergh__Elwin_R.","Scalone__Giovanna","Scardamalia__Marlene","Schank__Patricia","Scheintaub__Hal","Scheiter__Katharina","Scherr__Rachel","Schleigh__Cynthia_D’Angelo_Sharon","Schleigh__Sharon","Schmidt__Henk","Schneider__Rebecca","Schnotz__Wolfgang","Schueler__Anne","Schwartz__Daniel","Schwarz__Baruch","Schwonke__Rolf","Schworm__Silke","Scielzo__Sandro","Segers__Mien","Sengupta__Pratim","Seow__Peter","Seufert__Tina","Sexton__Susan","Shapiro__R._Benjamin","Shechtman__Nicole","Shelton__Brett","Shen__Ji","Sherin__Bruce","Shin__Namsoo","Shipley__Emily","Shwartz__Yael","Silva__Brenda_Lopez","Singer__Melissa","Sinha__Suparna","Sins__Patrick","Sipitakiat__Arnan","Siyahhan__Sinem","Slof__Bert","Slotta__James","Sluijsmans__Dominique","Smørdal__Ole","So__Hyo_Jeong","Solaimani__Sam","Song__Minyoung","Sorcar__Piya","Sowatzke__Elizabeth","Spada__Hans","Spitulnik__Michele","Squire__Kurt","Stahl__Elmar","Stahl__Gerry","Stark__Robin","Starr__Mary","Stegmann__Karsten","Steinbock__Daniel","Stevens__Laurie_McCarthy_Reed","Stevens__Reed","Stevens__Shawn","Stieff__Mike","Sutch__Dan","Sutherland__LeeAnn","Sutherland__Rosamund","Suthers__Daniel","Svihla__Vanessa","Swarat__Su","Szeto__Alan","Takeuchi__Lori","Tan__Edna","Tan__Seng_Chee","Tang__Xiaowei","Tartaro__Andrea","Tatar__Deborah","Teasley__Stephanie","Tempelaar__Dirk","Teo__Chewlee","Teo__Timothy","Teplovs__Chris","Thomas__Jakita","Thompson__Kate","Tinelli__Liz","Toom__Auli","Torres__Robert","Touchman__Stephanie","Tscholl__Michael","Tyson__Kersti","Tzialli__Dora","Tzou__Carrie","Underwood__Jody","Unterman__Nathan","Uttal__David","Vadcard__Lucile","Valcke__Martin","Van_Blankenstein__Floris","Van_Borkulo__Sylvia_P.","Van_Boxtel__Carla","Van_de_Sande__Carla","Van_de_Sande__Robert_Hausmann_Brett","Van_de_Wiel__Margje","Van_den_Bossche__Piet","van_den_Braak__Susan","Van_der_Klink__Marcel","Van_der_Meij__Jan","Van_der_Pol__Jakko","Van_der_Vleuten__Cees","Van_Diggelen__Wouter","Van_Drie__Jannet","Van_Gog__Tamara","Van_Joolingen__Wouter_R.","Van_Merriënboer__Jeroen","Van_Oostendorp__Herre","VanLehn__Kurt","Vansteenbrugge__Hendrik","Varma__Keisha","Veermans__Koen","Vogel__Markus","Voyiatzaki__Eleni","Vreeswijk__Gerard","Vries__Erica","Vye__Nancy","Walker__Erin","Walter__Sarah","Wang__Qiyun","Wang__Yan","Wang__Yi-Chia","Wardrip__Peter","Wecker__Christof","Wee__Juan_Dee","Weinberger__Armin","White__Tobin","Wichmann__Astrid","Wijers__Monica","Wilensky__Uri","Wilkerson__John","Wilkerson__Michelle","Williams__Adam","Williams__Caroline","Wischow__Emily","Wittmann__Michael","Wolsten__Daniel","Wong__Jacqueline","Wong__Lung_Hsiang","Woo__Huaylit","Wright__Kenneth","Wu__Longkai","Wu__Winston","Wulf__Volker","Yang__Yang","Yarden__Anat","Yarnall__Louise","Yaron__David","Yee__Pamela","Yeo__Jennifer","Yoon__Susan","Youssef__Paul_Ayres;_Amina","Zacharia__Zacharias","Zagal__José","Zahm__Barbara","Zemel__Alan","Zhang__Baohui","Zhang__Zhihui","Zhao__Ke","Zhou__Nan","Zimmerman__Heather","Zottmann__Jan","Zuiker__Steven"
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
