"__RichLehrer","Abrahamson__Dor","Adams__Karlyn","Aditomo__Anindito","Ahn__June","Ai__Hua","Ainley__Mary_D.","Aleven__Vincent","Allaire__Stephane","Anderson__Kate","Anmarkrud__Øistein","Avramides__Katerina","Bachrach__Jessica","Bagley__Elizabeth","Baker__Ryan","Barnes__Jacqueline","Barron__Brigid_J.","Barth-Cohen__Lauren","Bass__Michelle","Batane__Tshepo","Beauvineau__Yves","Becker__Bernd","Becker__Marina","Bell__Philip","Bennett__Sue","Bereiter__Carl","Berland__Matthew","Bertram__Johanna","Bielaczyc__Katerine","Bientzle__Martina","Bijker__Monique","Birchfield__David","Biswas__Gautam","Black__John_B.","Blikstein__Paulo","Bokhorst__Franziska","Bolling__Amy","Bonsignore__Elizabeth","Boshuizen__Henny_P._A.","Boticki__Ivica","Brand-Gruwel__Saskia","Bransford__John","Bråten__Ivar","Bricker__Leah","Bryk__Anthony","Buehrer__Manuel","Bull__Susan","Burd__Elizabeth","Cafaro__Francesco","Calvo__Rafael","Cerniak__Gabriele","Chai__Ching-Sing","Chai__Ching_Sing","Chan__Carol","Chan__Carol_K.K.","Chan__Yuan_Y.","Chang__Chih-Hsuan","Chang__Hsin-Yi","Chang__Mido","Charles__Elizabeth","Chen__Bodong","Chen__Jennifer_King","Chen__Ying-Chih","Cheng__Britte","Chiu__Chieh-Hsin","Chiu__Jennifer","Chiu__Ming_Ming","Choi__Sung-Youn","Chuy__Maria","Cisterna__Dante","Clark__Dav","Clark__Doug","Clarke-Midura__Jody","Clegg__Tamara","Cober__Rebecca","Cohen__Sarah","Constantinou__Constantinos","Cosejo__David_D.","Craft__Brock","Cress__Ulrike","Cruse__Julie","Curwood__Jen_Scott","Dalgarno__Barney","Dasgupta__Chandan","Davenport__Jodi","Davis__Pryce","de_Jong__Ton","De_Wever__Bram","Deater-Deckard__Kirby","DeBarger__Angela_Haydel","Dede__Chris","Delgado__Cesar","DeLiema__David","DeLiema__David_J.","DeVane__Ben","Dierking__Lynn_D.","Dolle__Jonathan","Dookie__Lesley","Drake__Joel","Druin__Allison","Dyke__Gregory","Eberbach__Catherine","Eberle__Julia","Eisenberg__Michael","Elinich__Karen","Ely__Robert_B._W.","Engeström__Ritva","Engle__Randi_A.","Engler__Jan","Esmonde__Indigo","Evans__Michael","Evans__Michael_A.","Fadjo__Cameron","Falk__John_H.","Feiten__Linus","Ferguson__Leila","Fielding-Wells__Jill","Fields__Deborah","Fields__Deborah_A.","Fischer__Frank","Fong__Cresencia","Forest__Dominique","Fraistat__Ann","Friedrich__Luisa_Amelie","Frömmel__Cornelius","Fueyo__Vivian","Fuhrmann__Tamar","Galstaun__Vilma","Gegenfurtner__Andreas","Gelderblom__Helene","Georgiou__Yiannis","Gerard__Libby","Gillespie__Amy","Gnoli__Alessandro","Gobert__Janice","Goel__Ashok","Goh__Sao-Ee","Goldman__Susan_R","Goldwasser__Lloyd","Gomez__Louis","González__Carlos","Gordon__Leon","Greene__Daniel","Gresalfi__Melissa","Grotzer__Tina","Guha__Mona_Leigh","Gweon__Gahgene","Ha__Seungyon","Hakkarainen__Kai","Haklev__Stian","Halatchliyski__Iassen","Halb__Wolfgang","Halverson__Erica","Halverson__Erica_Rosenfeld","Hand__Brian","Hansen__Derek","Hasselbring__Ted","Haun-Frank__Julie","Heddy__Benjamin","Herman__Phillip","Hershkovitz__Arnon","Hershkowitz__Rina","Hesse__Friedrich","Hewitt__Jim","Hickey__Daniel","Higgins__Steve","Hmelo-Silver__Cindy","Hnizda__Michaela","Hodge__Kumi","Holbert__Nathan","Hong__Huang-Yao","Hong__Huang_Yao","Hoppe__H._Ulrich","Horn__Michael","Horstman__Theresa","Hsiao__Ya_Ping","Hsiao__Ying-Ting","Hsu__Ching-Kun","Hsu__Richard","Huang__Junsong","Huang__Ronghuai","Huber__Stefan","Hung__David","Hussain__Abid","Ioannou__Andri_I.","Itow__Rebecca","Jacobson__Michael","Jacobson__Michael_J.","Jahreie__Cecilie_F.","Jain__Mahaveer","Jamalian__Azadeh","Jamaludin__Azilawati","Jan__Mingfong","Jeong__Heisawn","Jochen__Rick","Johnson–Glenberg__Mina_C.","Johnson__Emily","Johnson__Matthew","Jordan__Michelle","Jordan__Rebecca","Jornet__Alfredo","Joyce-Gibbons__Andrew","Jump__Vonda","Kaendler__Celia","kafai__yasmin","Kafai__Yasmin_B.","Kalyuga__Slava","Kangas__Kaiju","Kapon__Shulamit","Kapur__Manu","Karabinos__Michael","Kaufmann__Iris","Kawasaki__Jarod_N.","Kay__Judy","Kearney__Matthew","Keifert__Danielle","Kelly__Nick","Kennedy-Clark__Shannon","Kennedy__Gregor","Kim__Beaumie","Kim__Mi_Song","Kimmerle__Joachim","Kinnebrew__John","Kirschner__Paul","Kirshner__Ben","Klopfer__Eric","Knuth__Randy","Kobiela__Marta","Koedinger__Ken","Koedinger__Kenneth","Koh__Hwee_Ling","Kollar__Ingo","Kossowski__Michal","Koziupa__Tatyana","Krajcik__Joseph","Krakowski__Moshe","Krange__Ingeborg","Kraus__Kari","Krauskopf__Karsten","Kumar__Rohit","Kyza__Eleni","Kyza__Eleni_A.","Lachner__Andreas","Laine__Erkka","Lam__Diane","Lam__Irene_Chung-man","Langer-Osuna__Jennifer","Lasry__Nathaniel","Law__Nancy","Lazonder__Ard","Lee__Chwee_Beng","Lee__Jason_Wen_Yau","Lee__Jiyeon","Lee__Mark_J._W.","Lee__Shuh_Shing","Lee__Silvia_Wen-Yu","Lee__Tiffany","Lee__Tuck_Leong","Lee__Victor","Lehrer__Rich","Lehrer__Richard","Lei__Chunlin","Leutner__Detlev","Lewittes__Becky","Li__Yanyan","Lim-Breitbart__Jonathan","Lin__Emily_S.","Lindgren__Robb","Linn__Marcia","Lira__Matthew","Liu__Shiyu","Looi__Chee-kit","Lorenz__Elisabeth","Louca__Loucas","Loucas__T._L.","Lu__Jingyan","Luckin__Rose","Luckin__Rosemary","Lui__Michelle","Lund__Kristine","Lundh__Patrik","Lyons__Leilah","Madeira__Cheryl","Madeira__Cheryl-Ann","Magnifico__Alecia_Marie","Maher__Carolyn","Makar__Katie","Maldonado__Roberto_Martinez","Malzahn__Nils","Marbouti__Farshid","Markauskaite__Lina","Martin__Taylor","Matsuzawa__Yoshiaki","Matuk__Camillia","Mazur-Palandre__Audrey","McCall__Marty","McCann__Colin","McDonough__John","McElhaney__Kevin","McKenney__Susan","McNaughton__James","McNeill__David","Mehus__Siri","Mendiburo__Maria","Mercier__Emma","Merritt__Joi","Meyer__Xenia","Miller__Andrea","Miller__David","Minor__Emily","Miyake__Naomi","Moher__Tom","Molinari__Gaelle","Moorthy__Savitha","Morton__Karisma","Moskaliuk__Johannes","Mulder__Yvonne","Munn__Maureen","Murray__Elizabeth","Nakama__Adam","Naves__Erica","Newnham__Denise","Nicolaidou__Iolie","Nleya__Paul","Norton__Anderson","Novellis__Francesco","Nückles__Matthias","Oeberst__Aileen","Ohlsson__Stellan","Okita__Sandra","Olson__Izabel_Duarte","Opfermann__Maria","Orrill__Chandra_Hawley","Oshima__Jun","Oshima__Ritsuko","Oura__Hiroki","Oviatt__Sharon","Ow__John","Oztok__Murat","Pachman__Mariya","Pacilio__Laura","Pagliaro__Claudia","Paik__Sunhee","Palius__Marjory","Panciera__Katherine","Papademetri-Kachrimani__Chrystalla","Parisio__Martin","Park__Soonhye","Parlin__Mary_Ann","Patton__Charles","Pea__Roy","Penney__Lauren","Penuel__William","Perera__Nishan","Perez__Sarah","Perry__Rachel","Peters__Vanessa","Peters__Vanessa_L.","Petrick__Carmen","Pinkard__Nichole","Pressick-Kilborn__Kimberley","Prusak__Naomi","Quek__Choon_Lang","Quellmalz__Edys","Quintana__Chris","Rachel__Alexander","Radinsky__Joshua","Raes__Annelies","Rafanan__Ken","Rafferty__Anna","Raj__Bhiksha","Ralambondrainy__Henri","Ranney__Michael","Rau__Martina","Read__Janet","Rebello__Carina_M.","Rebello__N._Sanjay","Recker__Mimi","Reimann__Peter","Reinholz__Daniel","Reiss__Kristina","Renninger__K._Ann","Resendes__Monica","Rey__Sabine","Reynolds__Rebecca","Rhodes__Suzanne","Richard__Halverson","Rick__Jochen","Roberts__Jessica","Rogat__Toni_Kempler-","Roll__Ido","Rosas__Hernan","Roschelle__Jeremy","Rose__Carolyn","Rosenbaum__Claire","Rouse__Rob","Rowe__Deborah","Roy__George","Rummel__Nikol","Russ__Rosemary_S.","Russell__Jennifer","Russell__Kamala","Salehi__Shima","Sandoval__William","Sandoval__William_A.","Sato__Elissa","Savio-Ramos__Caroline","Sawyer__Keith","Sayre__Eleanor","Scalone__Giovanna","Scardamalia__Marlene","Schank__Patti","Schellens__Tammy","Schmeck__Annett","Schmidt__Kristin","Schoerning__Emily","Schwarz__Baruch","Schwarz__Baruch_B.","Schwendimann__Beat","Scopelitis__Stephanie","Scoresby__Jon","Searle__Kristin","Sears__David_A.","Segedy__James","Seitamaa-Hakkarainen__Pirita","Sensevy__Gérard","Seppänen__Marko","Sester__Sebastian","Shaffer__David_Williamson","Shah__Niral","Shahar__Nitza","Shechtman__Nicole","Shelley__Tia","Shelton__Brett","Shen__Chia","Shen__Ji","Sherin__Bruce","Sherman__Milan","Shin__Namsoo","Shinohara__Mayumi","Shouse__Andrew","Shutt__Kari","Sigley__Robert","Silva__Brenda_Lopez","Silva__Brenda_López","Simon__Jean","Sinatra__Gale","Sinha__Suparna","Siyahhan__Sinem","Skoulia__Thea","Slattery__Brian","Slotta__James_D.","Slotta__Jim","Smørdal__Ole","So__Winnie_Wing-mui","Song__Minyoung","Songer__Nancy","Southavilay__Vilaythong","Speer__Jennifer","Stegmann__Karsten","Stevens__Reed","Stevens__Shawn_Y.","Stieff__Mike","Strackeljahn__Andrea","Sträfling__Nicole","Strømsø__Helge_I.","Stucke__Björn","Sun__Daner","Sun__Jizhen","Sung__Shannon","Sutherland__LeeAnn_M.","Svihla__Vanessa","Swanson__Hillary","Sweller__John","Takeuchi__Miwa","Tan__Danny","Tan__Lynde","Taylor__Holly_A.","Taylor__Jonte","Tee__Meng_Yew","Teplovs__Christopher","Therrien__William","Thiel__Ansgar","Thompson__Kate","Tian__Stella_W.","Timms__Michael","Tissenbaum__Mike","Toh__Pee_Li_Leslie","Toh__Yancy","Trinidad__Gucci","Trninic__Dragan","Tse__Hidy","Tunc-Pekkan__Zelha","Tutwiler__M._Shane","Tzialli__Dora","Ufer__Stefan","Unal__Zafer","Utz__Wilfrid","Vahey__Phil","van_Aalst__Jan","Van_Horne__Katie","Van_Schooneveld__Jackie","van_Strien__Johan","Vanover__Charles","Varma__Keisha","Vatrapu__Ravi","Vauras__Marja","Veermans__Koen","Viilo__Marjut","Virkkunen__Jaakko","Visconti__Amanda","Vogel__Freydis","Voogt__Joke","Vosniadou__Stella","Vye__Nancy","Wagh__Aditi","Walker__Richard","Walkington__Candace","Wan__Wing-San","Wan__Zhihong","Wang__Joyce","Wardrip__Peter","Weber__Katrin","Wecker__Christof","Wegner__Elisabeth","Weinbrenner__Stefan","Westermann__Katharina","Whittaker__Chris","Wichmann__Astrid","Wiedmann__Michael","Wiesner__Hartmut","Wilde__Jane","Wilensky__Uri","Williams__Michelle","Wise__Alyssa_Friend","Wong__Lung-Hsiang","Worsley__Marcelo","Wu__Hsin-Kai","Yacef__Kalina","Yang__Zhitong","Yaron__David","Ye__Lei","Yeung__Yau-yuen","Yip__Jason","Yoon__Susan","York__Adam_J.","Yuen__Johnny","Zellner__Moira","Zertuche__Amber","Zhang__Baohui","Zhang__Dongmei","Zhang__Jianwei","Zhang__Yonghe","Zhao__Yuting","Zheng__Kathleen","Ziebarth__Sabrina","Zingaro__Daniel","Zywica__Jolene"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
